CustomerID,Age,Subscription Months,Satisfaction Score (1-10),Feedback
3089,21.0,1.0,3.0,The ingredients didn’t seem fresh.
3090,35.0,,7.0,"Good quality, needs more variety."
3091,23.0,18.0,3.0,I canceled my subscription after a week.
3092,26.0,1.0,9.0,The subscription saves me so much time!
3093,27.0,4.0,,"Not bad, but not outstanding either."
3094,19.0,24.0,,Fresh ingredients and well-balanced meals—highly recommend!
3095,31.0,14.0,5.0,"Some meals were great, others were average."
3096,28.0,1.0,10.0,"Healthy, tasty, and super easy to prepare!"
3097,33.0,5.0,,Fresh ingredients and well-balanced meals—highly recommend!
3098,22.0,10.0,8.0,"Great meal plans, and customer service is fantastic."
3099,25.0,9.0,7.0,"The service was okay, but portions could be bigger."
3100,25.0,,,"Great meal plans, and customer service is fantastic."
3101,26.0,4.0,,I wish they had more flexible delivery times.
3102,18.0,1.0,9.0,"Great meal plans, and customer service is fantastic."
3103,26.0,5.0,10.0,The subscription saves me so much time!
3104,18.0,8.0,,Fresh ingredients and well-balanced meals—highly recommend!
3105,27.0,7.0,6.0,"The service was okay, but portions could be bigger."
3106,14.0,1.0,8.0,The subscription saves me so much time!
3107,16.0,1.0,4.0,The ingredients didn’t seem fresh.
3108,,24.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3109,22.0,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
3110,20.0,2.0,,I canceled my subscription after a week.
3111,31.0,11.0,5.0,"Some meals were great, others were average."
3112,27.0,4.0,,"Some meals were great, others were average."
3113,29.0,1.0,6.0,"The service was okay, but portions could be bigger."
3114,24.0,5.0,5.0,"Some meals were great, others were average."
3115,38.0,6.0,8.0,Loved the variety and convenience of the meals!
3116,22.0,4.0,8.0,Loved the variety and convenience of the meals!
3117,34.0,20.0,7.0,I wish they had more flexible delivery times.
3118,25.0,,5.0,"Good quality, needs more variety."
3119,17.0,,9.0,The subscription saves me so much time!
3120,27.0,1.0,10.0,The subscription saves me so much time!
3121,27.0,,6.0,"The service was okay, but portions could be bigger."
3122,20.0,10.0,,"Not bad, but not outstanding either."
3123,20.0,2.0,8.0,Loved the variety and convenience of the meals!
3124,25.0,7.0,6.0,I wish they had more flexible delivery times.
3125,27.0,,7.0,"Some meals were great, others were average."
3126,,1.0,8.0,Loved the variety and convenience of the meals!
3127,30.0,5.0,3.0,I canceled my subscription after a week.
3128,23.0,8.0,,Loved the variety and convenience of the meals!
3129,18.0,1.0,7.0,I wish they had more flexible delivery times.
3130,,19.0,6.0,"Good quality, needs more variety."
3131,25.0,2.0,7.0,"Some meals were great, others were average."
3132,31.0,,,I wish they had more flexible delivery times.
3133,27.0,1.0,4.0,The meals were bland and arrived late!
3134,25.0,1.0,10.0,The subscription saves me so much time!
3135,24.0,1.0,7.0,I wish they had more flexible delivery times.
3136,27.0,12.0,8.0,"Healthy, tasty, and super easy to prepare!"
3137,23.0,5.0,9.0,The subscription saves me so much time!
3138,21.0,3.0,,I wish they had more flexible delivery times.
3139,28.0,24.0,8.0,"Healthy, tasty, and super easy to prepare!"
3140,24.0,,6.0,"Not bad, but not outstanding either."
3141,25.0,1.0,9.0,The subscription saves me so much time!
3142,30.0,2.0,3.0,Delivery was late.
3143,24.0,2.0,7.0,"Good quality, needs more variety."
3144,25.0,5.0,,"Good quality, needs more variety."
3145,22.0,2.0,8.0,"Great meal plans, and customer service is fantastic."
3146,27.0,5.0,8.0,"Healthy, tasty, and super easy to prepare!"
3147,27.0,8.0,,"The service was okay, but portions could be bigger."
3148,30.0,12.0,6.0,"Good quality, needs more variety."
3149,22.0,9.0,7.0,"The service was okay, but portions could be bigger."
3150,23.0,1.0,5.0,"Some meals were great, others were average."
3151,29.0,1.0,9.0,Loved the variety and convenience of the meals!
3152,26.0,6.0,6.0,I wish they had more flexible delivery times.
3153,20.0,1.0,1.0,Delivery was late.
3154,32.0,1.0,6.0,"Some meals were great, others were average."
3155,17.0,5.0,5.0,"Some meals were great, others were average."
3156,29.0,3.0,4.0,The meals were bland and arrived late!
3157,19.0,11.0,5.0,"Not bad, but not outstanding either."
3158,34.0,3.0,7.0,"Not bad, but not outstanding either."
3159,,24.0,10.0,Loved the variety and convenience of the meals!
3160,,11.0,8.0,The subscription saves me so much time!
3161,25.0,1.0,6.0,"Not bad, but not outstanding either."
3162,23.0,5.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3163,,6.0,6.0,"The service was okay, but portions could be bigger."
3164,28.0,9.0,6.0,"Some meals were great, others were average."
3165,20.0,5.0,5.0,I wish they had more flexible delivery times.
3166,21.0,5.0,3.0,I canceled my subscription after a week.
3167,28.0,3.0,6.0,"Some meals were great, others were average."
3168,,2.0,7.0,I wish they had more flexible delivery times.
3169,22.0,23.0,7.0,"Some meals were great, others were average."
3170,40.0,3.0,6.0,I wish they had more flexible delivery times.
3171,20.0,1.0,5.0,"Good quality, needs more variety."
3172,31.0,1.0,8.0,Loved the variety and convenience of the meals!
3173,22.0,15.0,4.0,The meals were bland and arrived late!
3174,28.0,,9.0,"Healthy, tasty, and super easy to prepare!"
3175,28.0,12.0,5.0,"The service was okay, but portions could be bigger."
3176,31.0,13.0,5.0,"Some meals were great, others were average."
3177,24.0,13.0,4.0,I canceled my subscription after a week.
3178,,6.0,,"Some meals were great, others were average."
3179,22.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3180,26.0,1.0,8.0,The subscription saves me so much time!
3181,26.0,6.0,9.0,The subscription saves me so much time!
3182,19.0,3.0,,The subscription saves me so much time!
3183,24.0,6.0,,I wish they had more flexible delivery times.
3184,26.0,5.0,,I wish they had more flexible delivery times.
3185,23.0,7.0,5.0,"Not bad, but not outstanding either."
3186,37.0,1.0,,The subscription saves me so much time!
3187,,1.0,5.0,"Some meals were great, others were average."
3188,31.0,10.0,9.0,"Healthy, tasty, and super easy to prepare!"
3189,29.0,1.0,9.0,Loved the variety and convenience of the meals!
3190,25.0,8.0,,Fresh ingredients and well-balanced meals—highly recommend!
3191,,6.0,6.0,"Some meals were great, others were average."
3192,21.0,24.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3193,22.0,14.0,10.0,"Great meal plans, and customer service is fantastic."
3194,16.0,4.0,,"Good quality, needs more variety."
3195,20.0,7.0,4.0,Too expensive for the portion size.
3196,18.0,1.0,3.0,Delivery was late.
3197,32.0,3.0,,Fresh ingredients and well-balanced meals—highly recommend!
3198,28.0,,,The meals were bland and arrived late!
3199,29.0,,6.0,"Some meals were great, others were average."
3200,,5.0,8.0,The subscription saves me so much time!
3201,26.0,1.0,7.0,"Some meals were great, others were average."
3202,,13.0,8.0,Loved the variety and convenience of the meals!
3203,,2.0,7.0,"Good quality, needs more variety."
3204,26.0,13.0,10.0,Loved the variety and convenience of the meals!
3205,29.0,7.0,5.0,"The service was okay, but portions could be bigger."
3206,18.0,3.0,,"Some meals were great, others were average."
3207,,1.0,5.0,I wish they had more flexible delivery times.
3208,25.0,2.0,9.0,"Great meal plans, and customer service is fantastic."
3209,26.0,17.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3210,31.0,13.0,,"Great meal plans, and customer service is fantastic."
3211,30.0,6.0,9.0,Loved the variety and convenience of the meals!
3212,25.0,5.0,5.0,"Some meals were great, others were average."
3213,26.0,8.0,10.0,The subscription saves me so much time!
3214,,5.0,10.0,"Great meal plans, and customer service is fantastic."
3215,22.0,8.0,8.0,"Healthy, tasty, and super easy to prepare!"
3216,28.0,2.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3217,27.0,14.0,4.0,The meals were bland and arrived late!
3218,31.0,9.0,6.0,"Some meals were great, others were average."
3219,,3.0,,"Some meals were great, others were average."
3220,18.0,14.0,8.0,Loved the variety and convenience of the meals!
3221,30.0,,,I wish they had more flexible delivery times.
3222,32.0,1.0,9.0,The subscription saves me so much time!
3223,,1.0,,Loved the variety and convenience of the meals!
3224,24.0,9.0,8.0,Loved the variety and convenience of the meals!
3225,30.0,16.0,8.0,Loved the variety and convenience of the meals!
3226,,13.0,5.0,"Good quality, needs more variety."
3227,26.0,8.0,5.0,I wish they had more flexible delivery times.
3228,18.0,1.0,,The subscription saves me so much time!
3229,22.0,1.0,9.0,"Great meal plans, and customer service is fantastic."
3230,28.0,3.0,7.0,"Good quality, needs more variety."
3231,17.0,15.0,6.0,"Good quality, needs more variety."
3232,,24.0,,The ingredients didn’t seem fresh.
3233,27.0,2.0,5.0,"The service was okay, but portions could be bigger."
3234,33.0,11.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3235,32.0,6.0,4.0,Delivery was late.
3236,29.0,1.0,7.0,"Not bad, but not outstanding either."
3237,14.0,,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3238,30.0,13.0,4.0,I canceled my subscription after a week.
3239,29.0,2.0,7.0,"Not bad, but not outstanding either."
3240,26.0,,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3241,16.0,2.0,7.0,"Not bad, but not outstanding either."
3242,21.0,1.0,10.0,"Great meal plans, and customer service is fantastic."
3243,19.0,1.0,,I canceled my subscription after a week.
3244,15.0,14.0,9.0,"Healthy, tasty, and super easy to prepare!"
3245,25.0,4.0,,"The service was okay, but portions could be bigger."
3246,21.0,12.0,9.0,The subscription saves me so much time!
3247,38.0,6.0,8.0,Loved the variety and convenience of the meals!
3248,24.0,5.0,6.0,"Some meals were great, others were average."
3249,31.0,13.0,7.0,"Good quality, needs more variety."
3250,17.0,,3.0,Delivery was late.
3251,22.0,,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3252,25.0,1.0,8.0,"Great meal plans, and customer service is fantastic."
3253,20.0,8.0,,Fresh ingredients and well-balanced meals—highly recommend!
3254,23.0,,9.0,Loved the variety and convenience of the meals!
3255,24.0,18.0,8.0,The subscription saves me so much time!
3256,24.0,2.0,7.0,I wish they had more flexible delivery times.
3257,34.0,7.0,5.0,"Not bad, but not outstanding either."
3258,27.0,4.0,6.0,I wish they had more flexible delivery times.
3259,27.0,,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3260,28.0,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
3261,28.0,1.0,7.0,"Good quality, needs more variety."
3262,25.0,14.0,,I wish they had more flexible delivery times.
3263,,11.0,,I wish they had more flexible delivery times.
3264,26.0,,,The subscription saves me so much time!
3265,,14.0,8.0,The subscription saves me so much time!
3266,,1.0,10.0,"Great meal plans, and customer service is fantastic."
3267,24.0,7.0,5.0,"The service was okay, but portions could be bigger."
3268,29.0,16.0,6.0,"Good quality, needs more variety."
3269,24.0,,7.0,"Good quality, needs more variety."
3270,25.0,3.0,,"Great meal plans, and customer service is fantastic."
3271,23.0,10.0,7.0,"The service was okay, but portions could be bigger."
3272,24.0,4.0,5.0,"Not bad, but not outstanding either."
3273,32.0,14.0,9.0,Loved the variety and convenience of the meals!
3274,25.0,6.0,8.0,"Healthy, tasty, and super easy to prepare!"
3275,26.0,11.0,,"The service was okay, but portions could be bigger."
3276,18.0,1.0,10.0,Loved the variety and convenience of the meals!
3277,,7.0,,The subscription saves me so much time!
3278,24.0,6.0,7.0,"Not bad, but not outstanding either."
3279,21.0,7.0,7.0,"Good quality, needs more variety."
3280,25.0,9.0,8.0,The subscription saves me so much time!
3281,23.0,20.0,5.0,"The service was okay, but portions could be bigger."
3282,25.0,12.0,7.0,"Good quality, needs more variety."
3283,26.0,1.0,,The ingredients didn’t seem fresh.
3284,20.0,13.0,9.0,"Healthy, tasty, and super easy to prepare!"
3285,23.0,1.0,,Too expensive for the portion size.
3286,25.0,7.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3287,31.0,17.0,,I wish they had more flexible delivery times.
3288,26.0,,,"Not bad, but not outstanding either."
3289,22.0,,6.0,I wish they had more flexible delivery times.
3290,27.0,12.0,6.0,"Not bad, but not outstanding either."
3291,,5.0,10.0,"Great meal plans, and customer service is fantastic."
3292,30.0,2.0,,I canceled my subscription after a week.
3293,28.0,4.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3294,29.0,24.0,8.0,"Great meal plans, and customer service is fantastic."
3295,32.0,1.0,,"The service was okay, but portions could be bigger."
3296,30.0,6.0,5.0,I wish they had more flexible delivery times.
3297,,1.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3298,30.0,1.0,5.0,I wish they had more flexible delivery times.
3299,20.0,11.0,5.0,"Good quality, needs more variety."
3300,17.0,2.0,9.0,The subscription saves me so much time!
3301,,,8.0,"Healthy, tasty, and super easy to prepare!"
3302,25.0,5.0,5.0,I wish they had more flexible delivery times.
3303,22.0,5.0,7.0,"Not bad, but not outstanding either."
3304,29.0,,5.0,"The service was okay, but portions could be bigger."
3305,,24.0,,Loved the variety and convenience of the meals!
3306,22.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3307,23.0,6.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3308,17.0,4.0,8.0,The subscription saves me so much time!
3309,32.0,4.0,10.0,Loved the variety and convenience of the meals!
3310,18.0,8.0,7.0,"Good quality, needs more variety."
3311,22.0,8.0,5.0,I wish they had more flexible delivery times.
3312,,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
3313,28.0,5.0,10.0,"Healthy, tasty, and super easy to prepare!"
3314,19.0,12.0,,"Some meals were great, others were average."
3315,,4.0,6.0,"The service was okay, but portions could be bigger."
3316,26.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3317,37.0,3.0,7.0,"Some meals were great, others were average."
3318,27.0,1.0,5.0,I wish they had more flexible delivery times.
3319,24.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3320,21.0,3.0,10.0,"Great meal plans, and customer service is fantastic."
3321,21.0,6.0,7.0,"The service was okay, but portions could be bigger."
3322,21.0,1.0,5.0,"The service was okay, but portions could be bigger."
3323,32.0,7.0,4.0,The meals were bland and arrived late!
3324,25.0,24.0,,The subscription saves me so much time!
3325,28.0,24.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3326,33.0,14.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
3327,13.0,2.0,7.0,"The service was okay, but portions could be bigger."
3328,31.0,1.0,6.0,"The service was okay, but portions could be bigger."
3329,25.0,14.0,,I wish they had more flexible delivery times.
3330,27.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
3331,,,9.0,"Great meal plans, and customer service is fantastic."
3332,21.0,,,Delivery was late.
3333,27.0,1.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3334,37.0,14.0,8.0,"Great meal plans, and customer service is fantastic."
3335,30.0,12.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
3336,31.0,11.0,4.0,The ingredients didn’t seem fresh.
3337,24.0,13.0,4.0,Too expensive for the portion size.
3338,22.0,1.0,7.0,"Good quality, needs more variety."
